Fecha,CeBeCategoria,CeBe,Categoria,SumaML
2026-08-01,301472634ENCENDEDORES SIX,301472634,ENCENDEDORES SIX,358.61
2026-08-01,301472634FARMACIA,301472634,FARMACIA,63.79
2026-08-01,301472634REHIDRATANTES,301472634,REHIDRATANTES,747.41
2026-08-01,301472634RTD,301472634,RTD,3994.90
2026-08-01,301472634SPIRITS,301472634,SPIRITS,5331.27
2026-08-01,301472634TAE,301472634,TAE,471.89
2026-08-01,301472654CERVEZA-SIDRA,301472654,CERVEZA-SIDRA,52662.08
2026-08-01,301472654CIGARRO,301472654,CIGARRO,14270.70
2026-08-01,301472654REHIDRATANTES,301472654,REHIDRATANTES,616.93
2026-08-01,301472654RTD,301472654,RTD,1130.85
2026-08-01,301472654SPIRITS,301472654,SPIRITS,1600.62
2026-08-01,301472654TAE,301472654,TAE,266.86
2026-08-01,301472655CERVEZA-SIDRA,301472655,CERVEZA-SIDRA,52197.12
2026-08-01,301472655CIGARRO,301472655,CIGARRO,4656.88
2026-08-01,301472655REHIDRATANTES,301472655,REHIDRATANTES,759.29
2026-08-01,301472655SPIRITS,301472655,SPIRITS,873.07
2026-08-01,301472655TAE,301472655,TAE,160.59
2026-08-01,301472671Articulos Six,301472671,Articulos Six,237.92
2026-08-01,301472671CERVEZA-SIDRA,301472671,CERVEZA-SIDRA,260602.09
2026-08-01,301472671CIGARRO,301472671,CIGARRO,25159.49
2026-08-01,301472671ENCENDEDORES SIX,301472671,ENCENDEDORES SIX,1262.08
2026-08-01,301472671FARMACIA,301472671,FARMACIA,142.23
2026-08-01,301472671REHIDRATANTES,301472671,REHIDRATANTES,1944.35
2026-08-01,301472671RTD,301472671,RTD,4263.57
2026-08-01,301472671SPIRITS,301472671,SPIRITS,4469.01
2026-08-01,301472671TAE,301472671,TAE,432.04
2026-08-01,301472912Articulos Six,301472912,Articulos Six,118.96
2026-08-01,301472912CERVEZA-SIDRA,301472912,CERVEZA-SIDRA,33045.38
2026-08-01,301472912CIGARRO,301472912,CIGARRO,29865.53
2026-08-01,301472912ENCENDEDORES SIX,301472912,ENCENDEDORES SIX,543.11
2026-08-01,301472912FARMACIA,301472912,FARMACIA,255.16
2026-08-01,301472912REHIDRATANTES,301472912,REHIDRATANTES,7468.90
2026-08-01,301472912RTD,301472912,RTD,4779.78
2026-08-01,301472912TAE,301472912,TAE,313.04
2026-08-01,301473025Articulos Six,301473025,Articulos Six,233.62
2026-08-01,301473025CERVEZA-SIDRA,301473025,CERVEZA-SIDRA,247504.72
2026-08-01,301473025CIGARRO,301473025,CIGARRO,50337.06
2026-08-01,301473025ENCENDEDORES SIX,301473025,ENCENDEDORES SIX,1019.83
2026-08-01,301473025FARMACIA,301473025,FARMACIA,222.40
2026-08-01,301473025REHIDRATANTES,301473025,REHIDRATANTES,1831.03
2026-08-01,301473025RTD,301473025,RTD,3180.51
2026-08-01,301473025SPIRITS,301473025,SPIRITS,2524.25
2026-08-01,301473025TAE,301473025,TAE,190.02
2026-08-01,301473046CERVEZA-SIDRA,301473046,CERVEZA-SIDRA,177215.94
2026-08-01,301473046CIGARRO,301473046,CIGARRO,4267.27
2026-08-01,301473046ENCENDEDORES SIX,301473046,ENCENDEDORES SIX,67.25
2026-08-01,301473046REHIDRATANTES,301473046,REHIDRATANTES,225.41
2026-08-01,301473046RTD,301473046,RTD,1536.73
2026-08-01,301473046SPIRITS,301473046,SPIRITS,3224.12
2026-08-01,301473046TAE,301473046,TAE,75.10
2026-08-01,301473110CERVEZA-SIDRA,301473110,CERVEZA-SIDRA,143674.13
2026-08-01,301473120CERVEZA-SIDRA,301473120,CERVEZA-SIDRA,69267.04
2026-08-01,301473120CIGARRO,301473120,CIGARRO,9598.27
2026-08-01,301473120ENCENDEDORES SIX,301473120,ENCENDEDORES SIX,56.04
2026-08-01,301473120REHIDRATANTES,301473120,REHIDRATANTES,986.00
2026-08-01,301473120RTD,301473120,RTD,892.64
2026-08-01,301473120SPIRITS,301473120,SPIRITS,883.71
2026-08-01,301473120TAE,301473120,TAE,220.64
2026-08-01,301473148CERVEZA-SIDRA,301473148,CERVEZA-SIDRA,35460.05
2026-08-01,301473148CIGARRO,301473148,CIGARRO,755.17
2026-08-01,301473148TAE,301473148,TAE,394.49
2026-08-01,301473164CERVEZA-SIDRA,301473164,CERVEZA-SIDRA,293907.30
2026-08-01,301473164CIGARRO,301473164,CIGARRO,19355.17
2026-08-01,301473164ENCENDEDORES SIX,301473164,ENCENDEDORES SIX,344.81
2026-08-01,301473164REHIDRATANTES,301473164,REHIDRATANTES,290.00
2026-08-01,301473164RTD,301473164,RTD,913.91
2026-08-01,301473164SPIRITS,301473164,SPIRITS,267.61
2026-08-01,301473164TAE,301473164,TAE,87.82
2026-08-01,301473314CERVEZA-SIDRA,301473314,CERVEZA-SIDRA,133660.62
2026-08-01,301473314CIGARRO,301473314,CIGARRO,12715.51
2026-08-01,301473314ENCENDEDORES SIX,301473314,ENCENDEDORES SIX,290.53
2026-08-01,301473314REHIDRATANTES,301473314,REHIDRATANTES,812.00
2026-08-01,301473314RTD,301473314,RTD,2616.55
2026-08-01,301473314SPIRITS,301473314,SPIRITS,5119.56
2026-08-01,301473314TAE,301473314,TAE,184.85
2026-08-01,301473339CERVEZA-SIDRA,301473339,CERVEZA-SIDRA,21516.96
2026-08-01,301473339CIGARRO,301473339,CIGARRO,580.18
2026-08-01,301473339TAE,301473339,TAE,158.28
2026-08-01,301473352CERVEZA-SIDRA,301473352,CERVEZA-SIDRA,153795.21
2026-08-01,301473352CIGARRO,301473352,CIGARRO,4533.62
2026-08-01,301473352ENCENDEDORES SIX,301473352,ENCENDEDORES SIX,487.07
2026-08-01,301473352FARMACIA,301473352,FARMACIA,47.41
2026-08-01,301473352REHIDRATANTES,301473352,REHIDRATANTES,935.92
2026-08-01,301473352RTD,301473352,RTD,753.31
2026-08-01,301473352TAE,301473352,TAE,376.58
2026-08-01,301473361Articulos Six,301473361,Articulos Six,56.03
2026-08-01,301473361CERVEZA-SIDRA,301473361,CERVEZA-SIDRA,172014.23
2026-08-01,301473361CIGARRO,301473361,CIGARRO,12386.21
2026-08-01,301473361ENCENDEDORES SIX,301473361,ENCENDEDORES SIX,187.94
2026-08-01,301473361REHIDRATANTES,301473361,REHIDRATANTES,696.00
2026-08-01,301473361RTD,301473361,RTD,310.74
2026-08-01,301473361SPIRITS,301473361,SPIRITS,525.67
2026-08-01,301473361TAE,301473361,TAE,102.82
2026-08-01,301473403Articulos Six,301473403,Articulos Six,258.62
2026-08-01,301473403CERVEZA-SIDRA,301473403,CERVEZA-SIDRA,74812.93
2026-08-01,301473403CIGARRO,301473403,CIGARRO,3773.28
2026-08-01,301473403ENCENDEDORES SIX,301473403,ENCENDEDORES SIX,111.20
2026-08-01,301473403REHIDRATANTES,301473403,REHIDRATANTES,116.00
2026-08-01,301473403RTD,301473403,RTD,550.24
2026-08-01,301473403SPIRITS,301473403,SPIRITS,637.82
2026-08-01,301473403TAE,301473403,TAE,98.79
2026-08-01,301473405Articulos Six,301473405,Articulos Six,306.02
2026-08-01,301473405CERVEZA-SIDRA,301473405,CERVEZA-SIDRA,105405.16
2026-08-01,301473405CIGARRO,301473405,CIGARRO,17830.16
2026-08-01,301473405ENCENDEDORES SIX,301473405,ENCENDEDORES SIX,352.60
2026-08-01,301473405REHIDRATANTES,301473405,REHIDRATANTES,930.65
2026-08-01,301473405RTD,301473405,RTD,1666.77
2026-08-01,301473405SPIRITS,301473405,SPIRITS,4926.67
2026-08-01,301473405TAE,301473405,TAE,380.63
2026-08-01,301473423Articulos Six,301473423,Articulos Six,728.44
2026-08-01,301473423CERVEZA-SIDRA,301473423,CERVEZA-SIDRA,212625.95
2026-08-01,301473423CIGARRO,301473423,CIGARRO,33492.21
2026-08-01,301473423ENCENDEDORES SIX,301473423,ENCENDEDORES SIX,1072.42
2026-08-01,301473423FARMACIA,301473423,FARMACIA,63.79
2026-08-01,301473423REHIDRATANTES,301473423,REHIDRATANTES,2396.48
2026-08-01,301473423RTD,301473423,RTD,2398.62
2026-08-01,301473423TAE,301473423,TAE,451.11
2026-08-01,301473434CERVEZA-SIDRA,301473434,CERVEZA-SIDRA,41402.53
2026-08-01,301473434CIGARRO,301473434,CIGARRO,8462.06
2026-08-01,301473434ENCENDEDORES SIX,301473434,ENCENDEDORES SIX,168.12
2026-08-01,301473434RTD,301473434,RTD,44.98
2026-08-01,301473436Articulos Six,301473436,Articulos Six,68.10
2026-08-01,301473436CERVEZA-SIDRA,301473436,CERVEZA-SIDRA,123903.29
2026-08-01,301473436CIGARRO,301473436,CIGARRO,4485.38
2026-08-01,301473436ENCENDEDORES SIX,301473436,ENCENDEDORES SIX,22.42
2026-08-01,301473436REHIDRATANTES,301473436,REHIDRATANTES,460.06
2026-08-01,301473436RTD,301473436,RTD,2069.13
2026-08-01,301473436SPIRITS,301473436,SPIRITS,1477.57
2026-08-01,301473436TAE,301473436,TAE,146.71
2026-08-01,301473441CERVEZA-SIDRA,301473441,CERVEZA-SIDRA,357451.39
2026-08-01,301473441TAE,301473441,TAE,997.48
2026-08-01,301473445CERVEZA-SIDRA,301473445,CERVEZA-SIDRA,7146.55
2026-08-01,301473445CIGARRO,301473445,CIGARRO,7584.50
2026-08-01,301473445ENCENDEDORES SIX,301473445,ENCENDEDORES SIX,161.21
2026-08-01,301473445REHIDRATANTES,301473445,REHIDRATANTES,668.36
2026-08-01,301473445RTD,301473445,RTD,1253.89
2026-08-01,301473445TAE,301473445,TAE,34.65
2026-08-01,301473462CERVEZA-SIDRA,301473462,CERVEZA-SIDRA,15838.94
2026-08-01,301473462CIGARRO,301473462,CIGARRO,2396.55
2026-08-01,301473462TAE,301473462,TAE,56.04
2026-08-01,301473466CERVEZA-SIDRA,301473466,CERVEZA-SIDRA,31782.57
2026-08-01,301473466CIGARRO,301473466,CIGARRO,19780.19
2026-08-01,301473466ENCENDEDORES SIX,301473466,ENCENDEDORES SIX,25.00
2026-08-01,301473466REHIDRATANTES,301473466,REHIDRATANTES,225.41
2026-08-01,301473466RTD,301473466,RTD,3178.23
2026-08-01,301473466TAE,301473466,TAE,1158.62
2026-08-01,301473484Articulos Six,301473484,Articulos Six,59.48
2026-08-01,301473484CERVEZA-SIDRA,301473484,CERVEZA-SIDRA,46838.19
2026-08-01,301473484CIGARRO,301473484,CIGARRO,8279.31
2026-08-01,301473484ENCENDEDORES SIX,301473484,ENCENDEDORES SIX,150.88
2026-08-01,301473484FARMACIA,301473484,FARMACIA,189.65
2026-08-01,301473484REHIDRATANTES,301473484,REHIDRATANTES,711.82
2026-08-01,301473484RTD,301473484,RTD,775.51
2026-08-01,301473484SPIRITS,301473484,SPIRITS,6478.52
2026-08-01,301473484TAE,301473484,TAE,94.16
2026-08-01,301473502Articulos Six,301473502,Articulos Six,263.79
2026-08-01,301473502CERVEZA-SIDRA,301473502,CERVEZA-SIDRA,98892.22
2026-08-01,301473502CIGARRO,301473502,CIGARRO,9988.76
2026-08-01,301473502ENCENDEDORES SIX,301473502,ENCENDEDORES SIX,171.53
2026-08-01,301473502REHIDRATANTES,301473502,REHIDRATANTES,544.41
2026-08-01,301473502RTD,301473502,RTD,1359.74
2026-08-01,301473502SPIRITS,301473502,SPIRITS,1951.75
2026-08-01,301473502TAE,301473502,TAE,188.30
2026-08-01,301473503CERVEZA-SIDRA,301473503,CERVEZA-SIDRA,93108.34
2026-08-01,301473503TAE,301473503,TAE,419.99
2026-08-01,301473504CERVEZA-SIDRA,301473504,CERVEZA-SIDRA,121849.03
2026-08-01,301473504TAE,301473504,TAE,175.02
2026-08-01,301473505CERVEZA-SIDRA,301473505,CERVEZA-SIDRA,13385.33
2026-08-01,301473505CIGARRO,301473505,CIGARRO,1466.37
2026-08-01,301473505ENCENDEDORES SIX,301473505,ENCENDEDORES SIX,48.27
2026-08-01,301473505RTD,301473505,RTD,284.52
2026-08-01,301473505TAE,301473505,TAE,13.28
2026-08-01,301473506CERVEZA-SIDRA,301473506,CERVEZA-SIDRA,28608.59
2026-08-01,301473506TAE,301473506,TAE,347.72
2026-08-01,301473526CERVEZA-SIDRA,301473526,CERVEZA-SIDRA,55170.67
2026-08-01,301473526CIGARRO,301473526,CIGARRO,4187.06
2026-08-01,301473526ENCENDEDORES SIX,301473526,ENCENDEDORES SIX,33.62
2026-08-01,301473526REHIDRATANTES,301473526,REHIDRATANTES,921.41
2026-08-01,301473526RTD,301473526,RTD,1152.20
2026-08-01,301473526SPIRITS,301473526,SPIRITS,1206.12
2026-08-01,301473526TAE,301473526,TAE,188.32
2026-08-01,301473527CERVEZA-SIDRA,301473527,CERVEZA-SIDRA,75930.56
2026-08-01,301473527TAE,301473527,TAE,253.74
2026-08-01,301473548Articulos Six,301473548,Articulos Six,125.00
2026-08-01,301473548CERVEZA-SIDRA,301473548,CERVEZA-SIDRA,60363.78
2026-08-01,301473548CIGARRO,301473548,CIGARRO,2837.08
2026-08-01,301473548REHIDRATANTES,301473548,REHIDRATANTES,116.00
2026-08-01,301473548TAE,301473548,TAE,184.84
2026-08-01,301473578CERVEZA-SIDRA,301473578,CERVEZA-SIDRA,8698.08
2026-08-01,301473578TAE,301473578,TAE,180.24
2026-08-01,301473622CERVEZA-SIDRA,301473622,CERVEZA-SIDRA,3701.02
2026-08-01,301473622CIGARRO,301473622,CIGARRO,674.14
2026-08-01,301473622REHIDRATANTES,301473622,REHIDRATANTES,89.66
2026-08-01,301473624CERVEZA-SIDRA,301473624,CERVEZA-SIDRA,8928.16
2026-08-01,301473624CIGARRO,301473624,CIGARRO,17319.83
2026-08-01,301473624REHIDRATANTES,301473624,REHIDRATANTES,2069.61
2026-08-01,301473624RTD,301473624,RTD,4863.95
2026-08-01,301473624TAE,301473624,TAE,469.56
2026-08-01,301473640Articulos Six,301473640,Articulos Six,175.86
2026-08-01,301473640CERVEZA-SIDRA,301473640,CERVEZA-SIDRA,42432.76
2026-08-01,301473640CIGARRO,301473640,CIGARRO,12807.77
2026-08-01,301473640FARMACIA,301473640,FARMACIA,98.27
2026-08-01,301473640TAE,301473640,TAE,57.77
2026-08-01,301473642Articulos Six,301473642,Articulos Six,181.04
2026-08-01,301473642CERVEZA-SIDRA,301473642,CERVEZA-SIDRA,300113.81
2026-08-01,301473642CIGARRO,301473642,CIGARRO,17021.52
2026-08-01,301473642ENCENDEDORES SIX,301473642,ENCENDEDORES SIX,391.37
2026-08-01,301473642FARMACIA,301473642,FARMACIA,191.37
2026-08-01,301473642REHIDRATANTES,301473642,REHIDRATANTES,688.13
2026-08-01,301473642RTD,301473642,RTD,22.49
2026-08-01,301473642TAE,301473642,TAE,597.19
2026-08-01,301473659Articulos Six,301473659,Articulos Six,336.20
2026-08-01,301473659CERVEZA-SIDRA,301473659,CERVEZA-SIDRA,119524.84
2026-08-01,301473659CIGARRO,301473659,CIGARRO,9845.69
2026-08-01,301473659ENCENDEDORES SIX,301473659,ENCENDEDORES SIX,90.52
2026-08-01,301473659REHIDRATANTES,301473659,REHIDRATANTES,58.00
2026-08-01,301473659RTD,301473659,RTD,42.67
2026-08-01,301473659SPIRITS,301473659,SPIRITS,1824.70
2026-08-01,301473659TAE,301473659,TAE,207.35
2026-08-01,301473663Articulos Six,301473663,Articulos Six,184.48
2026-08-01,301473663CERVEZA-SIDRA,301473663,CERVEZA-SIDRA,68384.41
2026-08-01,301473663CIGARRO,301473663,CIGARRO,31423.27
2026-08-01,301473663ENCENDEDORES SIX,301473663,ENCENDEDORES SIX,448.26
2026-08-01,301473663FARMACIA,301473663,FARMACIA,47.41
2026-08-01,301473663REHIDRATANTES,301473663,REHIDRATANTES,1033.47
2026-08-01,301473663RTD,301473663,RTD,6871.57
2026-08-01,301473663SPIRITS,301473663,SPIRITS,8304.44
2026-08-01,301473663TAE,301473663,TAE,504.22
2026-08-01,301473665CERVEZA-SIDRA,301473665,CERVEZA-SIDRA,20412.07
2026-08-01,301473665CIGARRO,301473665,CIGARRO,88.79
2026-08-01,301473665ENCENDEDORES SIX,301473665,ENCENDEDORES SIX,11.21
2026-08-01,301473665REHIDRATANTES,301473665,REHIDRATANTES,29.00
2026-08-01,301473665RTD,301473665,RTD,19.42
2026-08-01,301473665SPIRITS,301473665,SPIRITS,22.54
2026-08-01,301474087Articulos Six,301474087,Articulos Six,59.48
2026-08-01,301474087CERVEZA-SIDRA,301474087,CERVEZA-SIDRA,121592.29
2026-08-01,301474087CIGARRO,301474087,CIGARRO,4412.07
2026-08-01,301474087ENCENDEDORES SIX,301474087,ENCENDEDORES SIX,33.63
2026-08-01,301474087REHIDRATANTES,301474087,REHIDRATANTES,605.06
2026-08-01,301474087RTD,301474087,RTD,2766.06
2026-08-01,301474087TAE,301474087,TAE,154.23
2026-08-01,301474088CERVEZA-SIDRA,301474088,CERVEZA-SIDRA,11301.71
2026-08-01,301474088CIGARRO,301474088,CIGARRO,788.78
2026-08-01,301474088REHIDRATANTES,301474088,REHIDRATANTES,174.00
2026-08-01,301474088RTD,301474088,RTD,685.57
2026-08-01,301474092CERVEZA-SIDRA,301474092,CERVEZA-SIDRA,66126.74
2026-08-01,301474092CIGARRO,301474092,CIGARRO,13506.08
2026-08-01,301474092ENCENDEDORES SIX,301474092,ENCENDEDORES SIX,67.26
2026-08-01,301474092REHIDRATANTES,301474092,REHIDRATANTES,460.06
2026-08-01,301474092RTD,301474092,RTD,323.66
2026-08-01,301474292CERVEZA-SIDRA,301474292,CERVEZA-SIDRA,403.45
2026-08-01,301474292CIGARRO,301474292,CIGARRO,45.69
2026-08-01,301474292REHIDRATANTES,301474292,REHIDRATANTES,29.00
2026-08-01,301474292RTD,301474292,RTD,18.40
2026-08-01,301474315CERVEZA-SIDRA,301474315,CERVEZA-SIDRA,11972.84
2026-08-01,301474315CIGARRO,301474315,CIGARRO,4249.99
2026-08-01,301474315REHIDRATANTES,301474315,REHIDRATANTES,580.00
2026-08-01,301474315RTD,301474315,RTD,745.19
2026-08-01,301474315TAE,301474315,TAE,712.72
2026-08-01,301474325Articulos Six,301474325,Articulos Six,59.48
2026-08-01,301474325CERVEZA-SIDRA,301474325,CERVEZA-SIDRA,99771.56
2026-08-01,301474325CIGARRO,301474325,CIGARRO,19411.20
2026-08-01,301474325ENCENDEDORES SIX,301474325,ENCENDEDORES SIX,165.52
2026-08-01,301474325REHIDRATANTES,301474325,REHIDRATANTES,908.33
2026-08-01,301474325TAE,301474325,TAE,240.86
2026-08-01,301474735CERVEZA-SIDRA,301474735,CERVEZA-SIDRA,20607.33
2026-08-01,301474735CIGARRO,301474735,CIGARRO,19806.90
2026-08-01,301474735ENCENDEDORES SIX,301474735,ENCENDEDORES SIX,72.40
2026-08-01,301474735REHIDRATANTES,301474735,REHIDRATANTES,3451.00
2026-08-01,301474735RTD,301474735,RTD,5039.68
2026-08-01,301474735TAE,301474735,TAE,778.57
2026-08-01,301474801Articulos Six,301474801,Articulos Six,59.48
2026-08-01,301474801CERVEZA-SIDRA,301474801,CERVEZA-SIDRA,138959.31
2026-08-01,301474801CIGARRO,301474801,CIGARRO,17728.43
2026-08-01,301474801ENCENDEDORES SIX,301474801,ENCENDEDORES SIX,502.58
2026-08-01,301474801FARMACIA,301474801,FARMACIA,47.41
2026-08-01,301474801REHIDRATANTES,301474801,REHIDRATANTES,615.68
2026-08-01,301474801RTD,301474801,RTD,703.30
2026-08-01,301474801TAE,301474801,TAE,451.11
2026-08-01,301474820CERVEZA-SIDRA,301474820,CERVEZA-SIDRA,66032.45
2026-08-01,301474820CIGARRO,301474820,CIGARRO,7201.73
2026-08-01,301474820ENCENDEDORES SIX,301474820,ENCENDEDORES SIX,175.84
2026-08-01,301474820REHIDRATANTES,301474820,REHIDRATANTES,319.00
2026-08-01,301474820RTD,301474820,RTD,2229.00
2026-08-01,301474820SPIRITS,301474820,SPIRITS,2179.32
2026-08-01,301474820TAE,301474820,TAE,91.85
2026-08-01,301474944CERVEZA-SIDRA,301474944,CERVEZA-SIDRA,345419.08
2026-08-01,301474946CERVEZA-SIDRA,301474946,CERVEZA-SIDRA,44618.10
2026-08-01,301474946CIGARRO,301474946,CIGARRO,5096.57
2026-08-01,301474946ENCENDEDORES SIX,301474946,ENCENDEDORES SIX,178.43
2026-08-01,301474946REHIDRATANTES,301474946,REHIDRATANTES,67.23
2026-08-01,301474946RTD,301474946,RTD,116.54
2026-08-01,301474946TAE,301474946,TAE,35.82
2026-08-01,301474953CERVEZA-SIDRA,301474953,CERVEZA-SIDRA,1826.29
2026-08-01,301474953CIGARRO,301474953,CIGARRO,406.90
2026-08-01,301474953ENCENDEDORES SIX,301474953,ENCENDEDORES SIX,54.31
2026-08-01,301474953REHIDRATANTES,301474953,REHIDRATANTES,125.24
2026-08-01,301474954CERVEZA-SIDRA,301474954,CERVEZA-SIDRA,64365.93
2026-08-01,301474954CIGARRO,301474954,CIGARRO,24425.01
2026-08-01,301474954ENCENDEDORES SIX,301474954,ENCENDEDORES SIX,369.84
2026-08-01,301474954REHIDRATANTES,301474954,REHIDRATANTES,1492.27
2026-08-01,301474954TAE,301474954,TAE,274.36
2026-08-01,301474995Articulos Six,301474995,Articulos Six,327.58
2026-08-01,301474995CERVEZA-SIDRA,301474995,CERVEZA-SIDRA,73381.63
2026-08-01,301474995CIGARRO,301474995,CIGARRO,18397.43
2026-08-01,301474995ENCENDEDORES SIX,301474995,ENCENDEDORES SIX,93.10
2026-08-01,301474995REHIDRATANTES,301474995,REHIDRATANTES,954.44
2026-08-01,301474995RTD,301474995,RTD,758.10
2026-08-01,301474995TAE,301474995,TAE,261.09
2026-08-01,301475013CERVEZA-SIDRA,301475013,CERVEZA-SIDRA,6100.01
2026-08-01,301475013CIGARRO,301475013,CIGARRO,977.60
2026-08-01,301475013ENCENDEDORES SIX,301475013,ENCENDEDORES SIX,33.62
2026-08-01,301475013RTD,301475013,RTD,65.76
2026-08-01,301475027Articulos Six,301475027,Articulos Six,163.79
2026-08-01,301475027CERVEZA-SIDRA,301475027,CERVEZA-SIDRA,50907.36
2026-08-01,301475027CIGARRO,301475027,CIGARRO,17967.23
2026-08-01,301475027ENCENDEDORES SIX,301475027,ENCENDEDORES SIX,212.94
2026-08-01,301475027FARMACIA,301475027,FARMACIA,94.82
2026-08-01,301475027REHIDRATANTES,301475027,REHIDRATANTES,870.09
2026-08-01,301475027RTD,301475027,RTD,962.15
2026-08-01,301475027SPIRITS,301475027,SPIRITS,755.01
2026-08-01,301475027TAE,301475027,TAE,1730.44
2026-08-01,301475028CERVEZA-SIDRA,301475028,CERVEZA-SIDRA,11856.03
2026-08-01,301475028CIGARRO,301475028,CIGARRO,8654.30
2026-08-01,301475028REHIDRATANTES,301475028,REHIDRATANTES,145.00
2026-08-01,301475028RTD,301475028,RTD,4038.66
2026-08-01,301475028SPIRITS,301475028,SPIRITS,11.27
2026-08-01,301475028TAE,301475028,TAE,407.19
2026-08-01,301475032CERVEZA-SIDRA,301475032,CERVEZA-SIDRA,40741.97
2026-08-01,301475032CIGARRO,301475032,CIGARRO,10764.66
2026-08-01,301475032ENCENDEDORES SIX,301475032,ENCENDEDORES SIX,273.25
2026-08-01,301475032FARMACIA,301475032,FARMACIA,94.82
2026-08-01,301475032REHIDRATANTES,301475032,REHIDRATANTES,1465.91
2026-08-01,301475032RTD,301475032,RTD,512.81
2026-08-01,301475032SPIRITS,301475032,SPIRITS,6572.55
2026-08-01,301475032TAE,301475032,TAE,621.47
2026-08-01,301475036CERVEZA-SIDRA,301475036,CERVEZA-SIDRA,26552.57
2026-08-01,301475036CIGARRO,301475036,CIGARRO,4739.65
2026-08-01,301475036ENCENDEDORES SIX,301475036,ENCENDEDORES SIX,112.94
2026-08-01,301475036REHIDRATANTES,301475036,REHIDRATANTES,205.65
2026-08-01,301475036RTD,301475036,RTD,288.26
2026-08-01,301475036TAE,301475036,TAE,58.35
2026-08-01,301475048Articulos Six,301475048,Articulos Six,240.52
2026-08-01,301475048CERVEZA-SIDRA,301475048,CERVEZA-SIDRA,328533.21
2026-08-01,301475048CIGARRO,301475048,CIGARRO,25806.90
2026-08-01,301475048ENCENDEDORES SIX,301475048,ENCENDEDORES SIX,557.77
2026-08-01,301475048REHIDRATANTES,301475048,REHIDRATANTES,1066.41
2026-08-01,301475048RTD,301475048,RTD,2887.71
2026-08-01,301475048SPIRITS,301475048,SPIRITS,1082.90
2026-08-01,301475048TAE,301475048,TAE,144.68
2026-08-01,301475049CERVEZA-SIDRA,301475049,CERVEZA-SIDRA,10132.32
2026-08-01,301475049CIGARRO,301475049,CIGARRO,1534.48
2026-08-01,301475049REHIDRATANTES,301475049,REHIDRATANTES,348.00
2026-08-01,301475049RTD,301475049,RTD,1820.24
2026-08-01,301475054CERVEZA-SIDRA,301475054,CERVEZA-SIDRA,5658.61
2026-08-01,301475054CIGARRO,301475054,CIGARRO,8281.03
2026-08-01,301475057CERVEZA-SIDRA,301475057,CERVEZA-SIDRA,58806.88
2026-08-01,301475057TAE,301475057,TAE,170.39
2026-08-01,301475065Articulos Six,301475065,Articulos Six,2605.17
2026-08-01,301475065CERVEZA-SIDRA,301475065,CERVEZA-SIDRA,6861.37
2026-08-01,301475065CIGARRO,301475065,CIGARRO,1460.34
2026-08-01,301475065ENCENDEDORES SIX,301475065,ENCENDEDORES SIX,375.00
2026-08-01,301475065FARMACIA,301475065,FARMACIA,1203.45
2026-08-01,301475065REHIDRATANTES,301475065,REHIDRATANTES,392.83
2026-08-01,301475065RTD,301475065,RTD,1269.76
2026-08-01,301475070Articulos Six,301475070,Articulos Six,255.17
2026-08-01,301475070CERVEZA-SIDRA,301475070,CERVEZA-SIDRA,244209.63
2026-08-01,301475070CIGARRO,301475070,CIGARRO,33767.24
2026-08-01,301475070ENCENDEDORES SIX,301475070,ENCENDEDORES SIX,76.73
2026-08-01,301475070FARMACIA,301475070,FARMACIA,142.23
2026-08-01,301475070REHIDRATANTES,301475070,REHIDRATANTES,1812.54
2026-08-01,301475070RTD,301475070,RTD,760.52
2026-08-01,301475070SPIRITS,301475070,SPIRITS,110.43
2026-08-01,301475070TAE,301475070,TAE,1008.49
2026-08-01,301475173Articulos Six,301475173,Articulos Six,59.48
2026-08-01,301475173CERVEZA-SIDRA,301475173,CERVEZA-SIDRA,65175.89
2026-08-01,301475173CIGARRO,301475173,CIGARRO,11974.16
2026-08-01,301475173ENCENDEDORES SIX,301475173,ENCENDEDORES SIX,150.85
